1,577.9807298308233
2,577.6860069309056
3,584.9582870801291
4,576.0416984558103
5,569.5447175483395
6,576.4552465299282
7,592.9516984570413
8,569.0482761911167
9,599.9999622503917
10,597.7060329680342
11,630.5867048726021
12,594.9907318363348
13,598.7498839696252
14,781.5584818522136
15,398.300811607319
16,421.1073587748615
17,740.0000294049587
18,440.00001748402974
19,704.2250116666153
20,560.3833278020218
21,559.950025876363
22,696.4333295822147
23,403.15841039021905
24,559.8500291506436
25,579.3304041069085
26,585.2278336841543
27,640.2167280515023
28,659.4810342493123
29,623.7438881692832
30,639.0999853610992
31,617.668535443375
32,600.2314288097317
33,600.0000238418579
34,584.0000232060767
35,581.049538545372
36,574.7671873444666
37,543.5000578562424
38,558.7659506101588
39,537.9173767468153
40,403.99991075198113
41,399.72490270932326
42,439.4667228062943
43,408.6430016956406
44,596.1653129456756
45,580.0000230471305
46,564.6666407585137
47,557.0275461706586
48,558.3142125573702
49,579.1915575663254
50,599.0150325554459
51,577.7851469260611
52,568.8332955042519
53,560.1666768391915
54,539.7500097751617
55,538.4999215602875
56,540.7499670982361
57,538.0165503044765
58,521.9834918161368
59,540.0000214576721
60,544.0000216166184
61,556.9999496142088
62,562.8250658512144
63,579.5581916967976
64,598.7324524188509
65,582.0425760483304
66,599.8416642347947
67,582.7768826616051
68,593.2231640684406
69,584.7583015759739
70,563.308405876164
71,580.3713052397584
72,556.2620273306322
73,543.2999690373777
74,559.9998871485354
75,537.8431158617545
76,526.3402901733514
77,536.7499232292162
78,523.9675090989451
79,535.957538457616
80,523.14174969991
81,540.3583288192735
82,518.4515898549548
83,517.7067731694435
84,524.4833191235828
85,560.0000222524031
86,576.0991964458456
87,603.6674783906265
88,603.233230113986
89,776.999958356221
90,400.0000158945696
91,599.1917490959224
92,583.1884631769028
93,581.6198578222397
94,595.1417525609344
95,604.279763508103
96,620.3950951414683
97,620.4834640026106
98,618.7082151571915
99,600.0329389224034
100,584.958700930116
101,596.699972947441
102,564.300000667572
103,579.0834228197709
104,576.6333103179945
105,563.2834076881395
106,561.4876256173034
107,579.3456926161866
108,619.1665132840499
109,718.1406272344333
110,741.8594307807566
111,704.0000279744447
112,641.099128907051
113,635.1925673235144
114,620.708306630462
115,604.6281231993049
116,598.4636571453308
117,596.908291180938
118,581.818204937548
119,578.1818411567059
120,579.041530688599
121,583.2641347216594
122,577.0692106120805
123,584.0333541234344
124,584.3999942143796
125,619.7949831807534
126,635.9717503066946
127,660.2250099182072
128,663.2908907803596
129,696.5424212542501
130,643.3915913105039
131,639.4460452982145
132,621.1289571336494
133,616.3999954859349
134,582.8017341860772
135,581.8899286023225
136,559.3084057172177
137,560.000022252396
138,540.9256413291672
139,559.0744023809009
140,584.1500123341916
141,614.7011311586255
142,581.1486888194537
143,600.0000238418579
144,678.7768864762995
145,761.2231707441595
146,742.9999967416165
147,738.0495740526527
148,718.9505166258812
149,679.108212391526
150,624.13127039747
151,620.2770569436069
152,636.2916707992667
153,623.7619254871447
154,620.0298057114821
155,620.0916846593145
156,636.2587482804543
157,640.6995662972861
158,659.3500733375635
159,664.5702018225421
160,659.9463647718977
161,678.5833398501069
162,664.056965536318
163,677.1513334647352
164,679.8000415166285
165,658.9742728172894
166,617.150768826491
167,620.7666357358192
168,602.4297239038248
169,601.1369186984581
170,635.5416158835112
171,623.3214117442998
172,653.0202550336384
173,667.5500591595949
174,696.9999551773043
175,680.7603576294952
176,639.0980384238247
177,619.575055440265
178,601.1367835945975
179,599.3632119549233
180,579.2081912358498
181,559.6351528299124
182,561.2231627968782
183,599.2750763893042
184,603.7250439325987
185,616.9999519983946
186,639.4000689188601
187,620.491655667621
188,635.8916481335939
189,619.7249790032799
190,600.491591294599
191,579.1653247740101
192,580.0097234978097
193,580.824963251743
194,577.6529155158556
195,582.3471305784125
196,619.0000971158298
197,598.9834703032955
198,638.6831246788489
199,678.4165700276787
200,684.9166274070626
201,656.4958938554071
202,638.7125483557554
203,640.7916347185676
204,600.8264701556953
205,583.1735768922357
206,576.000022888195
207,558.5124188875028
208,541.4876248225653
209,539.3749177455902
210,540.3749048709869
211,516.9442172878007
212,523.3058059182696
213,536.0333522160943
214,544.1401838927789
215,595.4182267517609
216,600.066685676552
217,601.2499332427979
218,579.0917555491149
219,600.0000238418579
220,639.9998585383173
221,640.0332927703971
222,640.6001249949043
223,635.3665868441283
224,617.0743339646378
225,598.9257143548627
226,584.0000232060731
227,580.0000230471198
228,560.7272950085758
229,576.2560121940794
230,563.2084131241015
231,559.0313784675516
232,576.7767754796296
233,604.0000240008112
234,679.0744071492725
235,716.9256483227855
236,700.1833478609569
237,697.6348631309861
238,662.1652014327708
239,639.3665035565732
240,614.137580572077
241,582.51241984118
242,600.0916838646049
243,599.2141009690499
244,600.6942866919189
245,596.0000236829046
246,599.6694453163229
247,600.6639115409769
248,580.1250139872423
249,580.2916685740058
250,576.4483518836983
251,578.8015099924735
252,580.0000230471198
253,584.5833142598451
254,612.1192024430684
255,623.2975556173983
256,644.4999893506349
257,636.3678175555663
258,619.1322685930061
259,619.9999272823504
260,617.223023957763
261,623.7687154742559
262,635.0081940491918
263,622.1652696283684
264,617.9347723968647
265,619.9000318845265
266,618.5619732893599
267,637.6297293944049
268,640.8083001772411
269,657.9504393677666
270,678.0496137201055
271,683.3499193191699
272,696.6417380600944
273,679.7915350963706
274,663.216749827086
275,676.0000268618285
276,656.0000260670904
277,624.0000247955209
278,599.9998033046836
279,596.0000058015282
280,604.0000240007828
281,636.7499709129447
282,639.2500797907417
283,640.416661898314
284,640.5833164850776
285,595.0414178785195
286,601.4752588652925
287,582.4834664662717
288,597.1899388907218
289,599.7600278578545
290,599.0498661994934
291,582.7603237687811
292,593.5896975935009
293,583.6500485738156
294,579.7025023741469
295,576.2975435611679
296,579.5166095097954
297,580.1750520865028
298,560.8701853220168
299,559.4380052621659
300,580.0000230471483
301,602.049610700135
302,693.9504407982611
303,699.6083895365359
304,680.2000125249208
305,644.1916783650754
306,636.4749908447322
307,583.8333686192811
308,576.1212511824567
309,579.47025259665
310,563.3750677108651
311,575.3117129822272
312,561.7715869724975
313,559.6417148908017
314,560.0000222524102
315,556.0000220934569
316,580.3416649500548
317,604.6583096186282
318,635.3717725139063
319,659.6281130451587
320,644.0000255902589
321,652.0000259081655
322,644.0000255902589
323,640.0000254313056
324,641.9832150141644
325,638.0168358484752
326,619.3665862083435
327,636.7574237923463
328,623.6175116756897
329,619.8083718617795
330,601.2501239776498
331,595.1998909314682
332,599.7083783149719
333,583.8000377019057
334,593.5164479841717
335,562.9752289821965
336,563.0915383497666
337,555.9167114663808
338,560.9915785224757
339,580.0000230471198
340,564.0000224113351
341,592.0000235239797
342,599.7167110443229
343,644.5333202679819
344,659.7500443458557
345,656.0000260670904
346,644.0000255902589
347,616.0330823302047
348,619.9667283654549
349,600.5334456761773
350,580.7476355024619
351,578.7189887574868
352,579.8417011896788
353,558.1914510280228
354,557.9669151752853
355,544.000021616597
356,540.0000214576721
357,560.0000222524102
358,599.9997854232788
359,756.7334850629095
360,762.6551174920451
361,736.6114870904426
362,680.0000270207534
363,621.7190329693665
364,619.1392874257815
365,599.1417527199019
366,598.933882325781
367,617.4243203700485
368,623.6416320006128
369,600.2398591724614
370,596.326949051246
371,599.4332631429131
372,564.0000224113635
373,576.058351993538
374,576.6833066940364
375,563.6917114257756
376,557.5914842694942
377,541.975084661459
378,555.9999565283533
379,559.8512701423317
380,600.8488921094397
381,699.2999116579881
382,744.3083405494519
383,716.6834386584071
384,679.2249567909323
385,660.7833027839547
386,659.1653855707307
387,680.4512707326751
388,659.3832572301324
389,640.0916854540526
390,636.0750198364258
391,603.5083929697578
392,597.5728675353764
393,578.7521556389095
394,580.0000230471198
395,558.0165510992003
396,541.98334359927
397,559.999932845443
398,540.0000214576721
399,536.0000212987188
400,544.0000216166254
401,580.3749958674018
402,637.1126342410776
403,641.5541799272262
404,640.9582893053596
405,641.867742558162
406,639.0905622444052
407,639.041533072799
408,640.0000254313056
409,601.1241498729305
410,598.0842885235234
411,581.2082688013902
412,577.4841853738053
413,558.8824998577024
414,559.2667420705197
415,539.6525044086502
416,540.2974944469463
417,559.9998315175299
418,600.6167928377977
419,619.8378161950302
420,634.7788536187409
421,600.7666349411238
422,597.0909328171672
423,603.8923769285987
424,583.2167466481621
425,618.8495533525611
426,617.1754939496736
427,615.8331453800088
428,623.1649291909775
429,636.7767778638154
430,624.9832868576277
431,633.7936226657916
432,621.8231216935237
433,623.5000610351449
434,620.0916846593145
435,634.7587131600108
436,602.0496107001918
437,619.0582017103452
438,638.9996350796991
439,636.942072610907
440,640.9999529520292
441,646.4132488266614
442,669.5868034664727
443,664.824966589606
444,660.4065311842078
445,638.651922057818
446,639.3332203228965
447,638.6016704819326
448,618.1818427461963
449,602.9998580614802
450,634.7603258350887
451,641.4897067487573
452,661.6249084472656
453,637.3069069602479
454,641.8182073217054
455,635.8833392461065
456,617.9017358246597
457,622.2149994748065
458,599.9997973441964
459,604.208379983902
460,614.3537249939754
461,601.4379554214884
462,635.0667595863229
463,623.4787449692476
464,637.4545707847119
465,660.0000262260437
466,662.2149023471025
467,653.7851499460317
468,607.9997857411854
469,595.0579269858167
470,577.4255331226072
471,563.5166088740107
472,560.8582933743946
473,555.1417509714724
474,600.0000238418579
475,620.0000246365676
476,601.5702131037415
477,598.4298206722087
478,604.3165187041382
479,613.7081657558952
480,601.9751633494366
481,620.0000246366244
482,634.1487855293622
483,618.6012098611968
484,623.3000755310059
485,620.9499557813274
486,616.8595741930858
487,602.1405467645877
488,600.1331408818373
489,579.5114615731904
490,576.8136382924354
491,559.5416128635406
492,584.0000232060447
493,596.9999512036566
494,639.5000616709581
495,680.4166634877333
496,679.7500451406222
497,680.0833543141493
498,660.6301098815948
499,651.619924132774
500,623.9998380343081
501,639.537163838213
502,616.8629007891582
503,623.9000082015878
504,620.6915696461692
505,595.2417453130465
506,580.3249994913813
507,564.0583515166782
508,573.1436588876022
509,582.2397591161348
510,599.999791383766
511,620.5667853355408
512,617.0284710639748
513,623.4047450309959
514,600.0000238418579
515,597.4215113427022
516,578.5785353872939
517,580.0583521525482
518,583.5780049815185
519,596.3637128020878
520,600.0000238418579
521,619.7686196687187
522,616.23142944552
523,603.9998809496296
524,620.891743898369
525,595.1082090537057
526,563.6917114257471
527,579.8250357310053
528,598.2022751790055
529,614.2810712832443
530,640.374998251616
531,641.7820049711622
532,637.8430631370975
533,663.5748287041565
534,673.7722530838255
535,663.4445672356719
536,659.2082281907778
537,640.9166256586332
538,635.0834250450248
539,624.5416522025948
540,616.4583245913491
541,583.9583595593467
542,575.0417013963443
543,580.4499169190649
544,561.450837170753
545,578.9242703560262
546,599.2498815059548
547,639.3051236129281
548,696.7615913096665
549,744.2666769027824
550,756.6577695289425
551,739.458948127492
552,704.4749935467962
553,696.0000276565665
554,699.9998132387759
555,682.7107470882652
556,657.2892823166967
557,656.0000260670904
558,626.545479442143
559,633.4545706257586
560,636.0083580017317
561,620.9916194279685
562,624.9835396601497
563,658.0165838406629
564,679.9997886022311
565,695.7852127466708
566,687.9398621803148
567,675.9583632151589
568,641.2999312082661
569,639.0167633692272
570,636.6749763488997
571,620.4572324910487
572,639.167844756571
573,660.6999754905587
574,658.9998602867126
575,660.4249954223746
576,659.7750425338518
577,659.9750280380476
578,676.2416760126939
579,664.5499865213651
580,635.7417106628418
581,623.8833665847778
582,616.4083282153001
583,615.8416648705725
584,603.158217668522
585,636.0000252723808
586,608.9586299641496
587,611.3247313118677
588,580.2250067392833
589,580.1916758219363
590,556.8619838430777
591,543.4380381232131
592,579.1998902956834
593,563.3125517978783
594,613.4876276836394
595,639.9997909863373
596,678.4132461245918
597,676.7785290384154
598,660.9916210175015
599,642.2133649347757
600,617.603365087632
601,604.0000240008112
602,598.7438254448421
603,593.2562219209672
604,579.2415638765078
605,569.6417371431721
606,556.016677618004
607,579.0998737017503
608,616.0000244776711
609,692.0000274975564
610,768.6333179474332
611,759.5833937326688
612,781.4114067508626
613,798.3718838737559
614,760.5455183621643
615,732.0711926980721
616,707.4749191601768
617,690.2637051485385
618,645.6446879166151
619,640.208343664824
620,618.8081627706197
621,601.9834949950678
622,591.0165270169614
623,568.3223620262083
624,552.661178985602
625,547.9999125003587
626,552.6083270709137
627,556.5486510430446
628,598.842960612501
629,660.0000262260437
630,660.9256460974962
631,639.9743403285356
632,639.5333925883051
633,617.6906170595089
634,606.8760571729399
635,623.0000297228457
636,652.6416281859042
637,655.3665856520752
638,620.6916411717316
639,603.8583676020721
640,596.4334520098191
641,619.008303443934
642,604.0000240007544
643,617.4545699900023
644,639.512076522351
645,619.2915658156153
646,637.8078334095107
647,641.9338412521256
648,620.0000246366244
649,658.2396530250776
650,661.7937303443568
651,680.9666236241583
652,676.0331422501054
653,618.9669817275671
654,623.9999334017057
655,617.3221915549902
656,659.6362044824673
657,658.6248974005002
658,661.0365124116697
659,679.3801773021642
660,680.0000270207534
661,699.6694492899564
662,680.3306055463167
663,679.9998084704271
664,658.8429815184327
665,660.4904327182339
666,640.666643778502
667,638.6777113291942
668,625.3223388976608
669,644.0000255902305
670,630.8430002740693
671,417.3153632272033
672,400.833288828494
673,459.05841986342466
674,583.4539480445642
675,397.52081406015805
676,399.15008697630583
677,399.8249868551511
678,580.0000230471483
679,560.9666188557867
680,619.3584044774525
681,660.6749773025626
682,397.35542604745433
683,438.08631430641753
684,504.0666818619002
685,699.4915048281314
686,656.0000141461728
687,624.6167937914606
688,619.4749375184188
689,620.1148818182673
690,616.3101146372583
691,643.4833963712094
692,660.8098273434848
693,635.7151861033117
694,599.700045585621
695,612.5270260267257
696,627.6061939306601
697,619.9916899204254
698,660.5507221103721
699,640.0991989889349
700,639.30840889617
701,660.4271799407684
702,644.2644884106699
703,656.0000260671472
704,647.5041579608956
705,668.4958943322385
706,640.8499638239391
707,619.5880302713022
708,640.0869301035073
709,639.4749383131852
710,640.4379694586737
711,628.1120410635594
712,652.2583405176761
713,639.3334070841092
714,619.1392874258099
715,625.7190331282914
716,624.0333557129247
717,619.3550743018932
718,428.8282873873186
719,400.73328415553533
720,399.1665442785006
721,599.354412174705
722,608.9290161763756
723,619.9083427587766
724,611.6916398207763
725,596.0000236829046
726,572.0000227292417
727,580.6083122889163
728,596.9867033078344
729,599.3049897438141
730,631.5167268116966
731,605.8725713041895
732,621.7356067550668
733,640.9751137097714
734,637.4544058785432
735,618.5454791242364
736,603.0000964800593
737,610.6363549376965
738,605.6470061793675
739,620.7166393597845
740,620.0000246365676
741,597.8182055733328
742,601.3817093589182
743,600.7999181747437
744,622.9587600250852
745,617.4080167592138
746,615.6332969665073
747,615.2066360163531
748,604.7934124621293
749,620.0000246365676
750,620.7933435755422
751,635.5733464243372
752,643.9250310262423
753,659.3775637550152
754,640.7473397649142
755,639.8333311080933
756,640.3366943036417
757,619.4133142794271
758,620.0000246365676
759,620.9582885106784
760,596.0416873296026
761,600.0000238418579
762,580.0000230470914
763,560.6942371560422
764,558.3139761255893
765,560.8334938685289
766,583.5331896940943
767,617.9803511328146
768,622.6446528408474
769,635.2834105491638
770,622.4025898399645
771,637.4058074530922
772,625.1166105270727
773,626.2296878273332
774,608.7785797342349
775,620.783249537169
776,614.5785368178167
777,601.4215115016555
778,624.0000247955209
779,600.3718521641304
780,608.2031541619131
781,670.6001281738736
782,739.7340341047425
783,737.1909575028894
784,660.1750135421867
785,637.7083437502051
786,618.01648767198
787,624.0000247955209
788,630.4875917999766
789,626.5123856297237
790,599.000096321106
791,584.0000232061016
792,589.9834945182079
793,566.0165514170785
794,579.9998104572524
795,604.256337749689
796,675.7436872842391
797,412.00001637139394
798,404.25833066308314
799,416.12180369617136
800,395.8678442584187
801,768.2020676037382
802,720.3516416313391
803,672.1983738182189
804,668.8416322072044
805,657.5136621464708
806,641.644783847596
807,639.1165455182772
808,655.8915319849916
809,640.4084699541386
810,623.5833883285409
811,620.1321961137296
812,635.8678537952187
813,664.8832956950059
814,694.1248391942167
815,717.991875124369
816,734.9998633066548
817,688.7916366259219
818,656.2083443005804
819,664.000026384997
820,660.0000262260437
821,619.7917064031344
822,599.208414554596
823,597.3999222119346
824,556.3025202633298
825,611.9427045355792
